%0
174.1875,4.5000,-2.8750,-0.48,-4.94,-5.47
175.0000,2.7500,-4.8750,2.26,-9.18,-0.37
179.3125,0.4375,-7.2500,-0.94,-9.61,9.01
188.6250,1.3750,-13.5000,1.53,9.04,11.19
195.6250,5.4375,-16.9375,-3.66,14.43,3.95
197.8750,11.1250,-20.8750,-6.51,9.76,-1.93
196.1875,17.1875,-21.7500,-8.21,5.86,-7.10
189.5000,23.1875,-20.9375,-7.33,-0.71,-7.19
182.5625,26.1875,-17.7500,-5.81,-5.02,-7.93
174.0000,26.3750,-14.9375,-2.60,-7.31,-8.42
167.7500,21.3125,-12.4375,-0.81,-11.53,-4.67
168.0000,11.2500,-7.6250,-0.21,-10.94,2.29
171.8125,2.7500,-4.9375,-0.85,-5.58,9.89
178.4375,-1.1250,-3.8125,-0.58,6.48,10.72
181.6250,-0.5000,-5.4375,1.49,8.66,1.46
181.2500,1.1875,-5.1875,-0.22,1.20,-0.76
180.6250,1.8125,-4.8750,-0.22,0.91,0.37
179.8125,2.3750,-5.0625,-0.50,-0.63,0.35
179.4375,3.1250,-5.1875,0.19,0.55,-0.53
178.7500,3.5625,-5.0625,-0.47,-0.26,-0.39
178.0625,4.0000,-4.6250,-0.12,-0.34,-0.36

%0
175.5000,8.0000,-3.5000,-0.10,-0.06,-0.12
175.7500,7.9375,-3.5000,-0.15,0.07,0.38
175.9375,7.9375,-3.5000,-0.06,0.39,-0.19
175.9375,8.0000,-3.4375,-0.10,0.18,-0.18
175.9375,8.0000,-3.3750,-0.11,0.05,-0.06
175.9375,7.8750,-3.3750,-0.09,-0.19,0.22
176.1875,7.8125,-3.5625,0.22,0.57,0.03
176.1250,7.8750,-3.6875,0.10,0.60,-0.13
175.6250,8.0625,-3.8750,-0.03,-0.19,-1.20
175.0625,7.8750,-4.2500,0.43,-1.94,-5.33
174.5000,6.1250,-8.3125,0.18,-5.94,-4.14
177.6875,1.0000,-9.6250,-2.02,-6.46,6.38
183.0625,-1.1250,-14.1875,-1.78,-2.27,9.89
192.2500,-1.0000,-17.1250,-0.51,6.20,6.79
201.2500,1.1250,-20.6875,-1.23,9.51,4.85
206.0000,6.0000,-24.6250,-4.39,10.15,0.67
206.0000,12.5000,-25.6250,-5.72,5.80,-6.79
202.6875,17.3750,-24.6875,-7.15,4.48,-7.76
195.1250,22.8125,-21.7500,-7.12,-1.51,-9.13
183.8750,27.0625,-15.0625,-6.37,-7.25,-8.53
175.0625,25.4375,-7.3125,-3.46,-8.40,-9.07
168.7500,18.6250,-3.6250,-0.73,-11.83,-2.15
169.4375,9.0625,-1.5000,-2.47,-8.27,8.86
175.3750,2.3125,-1.0625,0.44,3.08,8.01
179.1875,-0.1875,-2.2500,1.21,5.15,5.64
181.2500,-0.1250,-2.3125,1.31,3.14,2.51
180.4375,1.3750,-1.0625,0.03,-0.60,-2.39
181.0625,1.6875,-1.6875,-0.24,0.96,0.51
181.1250,1.8125,-2.1250,-0.53,-0.18,-0.03
181.0000,1.6875,-2.3125,-0.53,-0.02,0.54

%0
180.6875,9.0625,-4.1250,0.12,0.51,-0.11
180.3750,8.8750,-4.1250,-0.04,0.12,0.13
180.0625,8.7500,-4.0000,-0.05,-0.15,0.30
179.9375,8.7500,-4.0625,0.03,0.09,0.04
179.8750,8.7500,-4.0625,-0.07,0.02,-0.12
179.8125,8.8125,-4.1250,-0.02,0.33,-0.06
179.5625,8.7500,-4.0000,-0.22,-0.19,0.04
179.5625,8.6875,-4.0000,-0.05,0.37,-0.20
179.3750,8.6875,-3.9375,0.06,0.26,-1.47
178.6250,8.5000,-5.2500,-0.17,-4.17,-2.53
179.5625,6.9375,-7.3125,0.04,-9.58,-0.77
185.8125,3.8750,-9.5000,1.11,-4.44,8.17
194.1250,4.0625,-12.0625,-0.54,3.20,9.63
202.1250,7.5000,-17.5000,-0.74,13.77,4.45
203.5000,11.5000,-20.4375,-4.59,10.86,-0.62
201.2500,17.0625,-20.0625,-7.51,6.36,-6.23
194.4375,22.4375,-17.9375,-8.17,3.17,-7.63
184.6875,25.8750,-13.5000,-8.32,-4.19,-10.19
174.8750,24.7500,-7.1250,-5.93,-8.72,-7.78
168.3750,18.3750,-2.6875,-2.44,-11.51,-2.74
166.6875,10.8125,-0.8125,-1.74,-12.74,3.24
171.1875,2.5625,-1.8125,-0.38,-1.90,8.98
176.9375,-0.3125,-2.6875,0.39,4.32,6.12
181.3750,0.1875,-3.5000,0.84,6.89,2.91
182.4375,2.0625,-4.0000,-0.48,1.96,-0.02
182.5000,3.6250,-4.6250,-0.31,1.67,-0.52
182.0625,4.6875,-4.6875,-0.25,-0.24,-1.09
181.3125,5.0625,-4.5000,-0.19,-0.58,-0.70
181.3125,5.1875,-4.8125,-0.40,0.22,0.29
181.1250,5.3125,-4.8750,-0.15,-0.19,0.13
181.0000,5.3750,-4.7500,-0.38,-0.08,0.15

%0
179.5000,6.1250,-3.8125,-0.16,-0.14,0.13
179.6250,6.0625,-3.8125,0.18,0.44,-0.21
179.5625,6.0000,-3.8750,-0.07,0.03,0.29
179.4375,6.0000,-3.8750,-0.18,-0.12,0.15
179.3750,6.0000,-3.9375,0.01,0.17,0.22
179.3750,6.0000,-4.0000,-0.14,-0.04,-0.15
179.5000,6.0000,-4.1250,-0.13,0.25,0.26
179.5000,6.0625,-4.3125,0.01,0.29,-0.71
179.3125,5.9375,-4.4375,0.08,-0.07,-2.35
178.8750,5.6250,-6.1875,-0.47,-6.15,-6.10
181.0625,3.5625,-10.5000,-0.47,-9.42,-3.32
187.4375,0.0000,-13.8750,0.17,-0.91,13.66
193.0000,0.6250,-14.8125,-1.32,2.39,10.97
201.1875,3.5625,-16.8750,-1.17,10.87,2.66
204.8125,7.1250,-19.8125,-3.47,13.20,2.75
202.4375,13.8750,-19.2500,-6.51,7.90,-3.25
195.4375,22.0000,-17.8125,-8.19,4.56,-7.15
187.3125,27.0625,-13.3750,-8.46,-2.29,-11.45
176.7500,29.2500,-7.8125,-6.32,-9.45,-11.44
169.9375,24.0625,-5.1250,-3.95,-6.95,-5.70
166.8125,14.8125,-3.7500,-2.40,-7.24,0.40
166.3125,5.9375,-4.1875,-0.87,-8.12,8.72
170.4375,-0.1250,-4.0625,0.11,-0.66,9.11
175.0625,-1.9375,-4.8750,0.25,4.73,6.12
179.8750,-1.1250,-4.8750,1.00,4.51,-0.23
181.3750,0.0000,-5.0625,-0.67,1.62,-0.41
182.1250,0.8750,-5.0000,0.00,1.23,-0.40
182.0625,1.4375,-4.9375,-0.39,-0.25,0.12
182.3750,2.0625,-5.1875,-0.35,0.34,0.57
182.3750,2.8125,-5.2500,-0.15,0.47,-0.48
182.0625,3.4375,-5.0625,-0.59,-0.26,-0.82
