GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: piTrainingData
InfoText: This data contains the initial training samples collected, in the format x_orientation, y_orientation, z_orientation, x_accel, y_accel, z_accel.
NumDimensions: 5
TotalNumTrainingExamples: 60
NumberOfClasses: 3
ClassIDsAndCounters: 
1	20
2	20
3	20
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 43
TimeSeriesData: 
0.375	0.875	1.88	2.35	2.67
-0.375	0.6875	2.42	1.72	1.68
-1.125	0.9375	1.53	0.87	1.48
0	0.8125	1.84	1.05	1.46
-0.125	1	1.44	0.42	0.12
-0.25	1	-0.56	0.07	-0.19
-0.375	0.6875	1.47	-0.24	-0.13
-0.125	-0.125	1.58	0.37	0.3
-0.5625	-0.3125	-0.31	0.1	0.51
-0.5625	-0.25	-0.25	0.13	0.35
-0.4375	-0.125	1.52	0.27	0.2
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 39
TimeSeriesData: 
0.0625	0.9375	-0.15	0.02	0.12
0.0625	1	1.36	0.01	0.05
0	0.9375	1.33	-0.07	0.18
0	0.875	-0.13	0.02	0.48
0	1.0625	-0.2	-0.31	0.19
0.0625	0.9375	1.37	0.07	0.21
0.0625	0.9375	-0.11	0.12	0.27
0.0625	1.0625	1.39	-0.61	-0.34
0	1.125	1.74	-5.89	-1.26
-1.0625	0.5625	-2.63	-6.14	0.09
-0.625	-1.75	-0.28	-3.85	5.73
1.3125	-5.1875	1.81	-0.63	10.17
2.375	-7.5	-0.86	7.68	8.87
5.375	-9.9375	2.13	4.75	4.47
5.625	-11.9375	-6.36	9.26	0.14
8.9375	-14.875	-0.01	7.15	-5.52
11.75	-13.75	-0.36	5.51	-6.76
13.8125	-10.5625	-0.03	2.78	-7.91
16.625	-7.0625	-3.1	-0.26	-8.88
18.25	-3.9375	-0.7	-2.8	-8.57
18	-0.3125	-1.01	-4.08	-6.24
15.25	2	-0.6	-5.5	-4.69
11.8125	2.3125	-0.25	-5.16	-1.18
6.625	2.0625	-2.61	-5.31	-0.12
3.1875	1.25	-0.51	-3.02	3.73
0.25	1.4375	-0.69	-3.8	2.5
-1.0625	1.3125	-1.33	-1.11	4.31
-2.8125	2.25	-0.22	0	3.06
-3.375	2.6875	-0.52	1.22	3.46
-3.25	3.6875	-0.32	1.4	1.66
-3.4375	3.5	1.28	2.23	1.65
-3.375	3.5	1.3	1.27	1.52
-3.3125	3.25	-0.95	1.02	0.58
-2.625	2.625	1.71	1.46	0.98
-3.0625	2.4375	-0.22	0.19	-0.41
-2.75	1.8125	-0.11	0	0.23
-2.9375	0.875	1.77	0.54	-0.02
-2.6875	0.0625	-0.4	-0.15	0.57
-2.4375	0.0625	-0.04	-0.06	0.01
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 41
TimeSeriesData: 
0.375	1.6875	-0.13	-0.05	0.19
0.375	1.6875	1.36	-0.02	0.18
0.375	1.625	-0.07	0.09	0.32
0.3125	1.625	-0.03	-0.06	0.21
0.375	1.625	-0.12	0.03	0.19
0.3125	1.6875	-0.11	0.04	0.2
0.3125	1.6875	-0.07	0.09	0.23
0.375	1.6875	-0.02	0.22	0.24
0.25	1.8125	-0.12	0.24	0.09
0.25	1.9375	1.42	-0.4	-1.15
0.125	1.875	2.39	-3.34	-1.19
-1.125	2.125	-0.04	-8.7	-1.13
-1.4375	-0.75	-0.83	-5.26	7.55
0	-3.875	-0.68	-0.85	9.39
2.25	-7.4375	-0.33	5.92	7.66
4.625	-9.375	1.84	8.86	5.53
6.5625	-9	-0.17	8.7	-1.34
10.625	-8	1.5	8.01	-3.94
12.0625	-5.5	-2.58	4.14	-6.61
14.3125	-3.5625	-0.09	2.82	-7.5
15.1875	-2.4375	-0.88	-0.24	-8.26
16.375	-0.4375	-0.9	-1.19	-7.29
15.75	2.0625	-1.06	-4.01	-7.99
14.125	3	1.39	-3.58	-3.98
10.25	3.125	-0.36	-4.25	-1.71
7.1875	2.25	-2.65	-3.48	1.04
4.125	0.75	-0.23	-3.23	3.69
2	0.625	-1.2	-3.19	3.16
0	0.375	-0.73	-1.39	4.45
0	-0.375	2.11	-0.99	3.52
-0.8125	0.5	-1.27	0.32	2.78
-1	1.6875	1.95	2.09	1.9
-1.6875	3.3125	-0.22	1.68	0.91
-0.3125	4	2.1	3.32	2.12
-0.9375	4.875	-0.93	0.27	-0.08
-1	4.25	-0.11	0.59	-0.37
-1	2.9375	-0.33	0.26	0.54
-1.1875	2.4375	-0.3	-0.16	0.36
-1.8125	2	-1.2	-0.06	-0.15
-2.0625	1.6875	-0.1	0.1	0.34
-2.1875	1.1875	1.4	0.14	0.17
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 38
TimeSeriesData: 
-0.3125	1.0625	-0.03	0.07	0.23
-0.3125	1.1875	-0.14	0.01	0.31
-0.3125	1.25	-0.12	-0.08	0.21
-0.25	1.25	-0.12	0.06	0.19
-0.1875	1.3125	-0.03	0.09	0.24
-0.1875	1.3125	-0.04	-0.1	0.15
-0.1875	1.3125	-0.11	0.08	0.18
-0.1875	1.375	1.46	-0.36	-0.77
-0.3125	1.4375	2.33	-4.07	-2.74
-1.3125	0.875	-0.58	-7.59	-0.46
-2.3125	-1.25	-2.8	-3.12	5.68
-1.3125	-4	-0.55	-0.18	9.24
-0.1875	-6.125	1.6	3.97	9.6
1.625	-7.5	2.18	4.52	6.24
2.25	-11.3125	-3.59	8.28	-0.23
6.375	-14.8125	2.45	7.92	-3.29
8.8125	-14.0625	-1.21	3.91	-6.63
12.5625	-10.9375	1.84	2.79	-7.91
14.3125	-8.3125	-2.69	-0.19	-8.87
15.8125	-4.875	-0.4	-0.79	-7.57
15.3125	-1.5	-2.57	-2.9	-7.23
13.125	1.4375	-0.32	-5.09	-5.91
9.625	2.5	-0.47	-5.64	-4.06
5.9375	2.8125	-0.86	-6.33	-0.51
1.6875	2.5625	-0.41	-3.74	4.54
-0.25	3.125	-1.1	-1.11	5.23
-2.5625	4.4375	1.28	-2.97	2.13
-2.9375	3.1875	-1.07	-0.4	4.48
-3.9375	2.625	-0.53	0.64	3.38
-3.8125	1.9375	2.09	2.43	2.55
-3.9375	3.125	-0.56	0.65	1.92
-2.75	4	-0.01	1.33	0.81
-2.3125	4.25	-0.74	0.84	-0.25
-2	3.4375	1.45	1.06	-0.27
-1.875	1.9375	-0.48	1.26	0.44
-1.75	1.4375	1.48	0.15	0.3
-2.1875	0.8125	1.49	-0.86	-0.48
-2	0.3125	1.28	0.06	1.64
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 38
TimeSeriesData: 
1.0625	0.3125	-0.02	-0.04	0.05
1.125	0.25	1.31	0.04	0.26
1.125	0.25	-0.01	0.09	0.16
1.1875	0.3125	-0.03	-0.07	0.27
1.25	0.3125	-0.08	-0.07	0.09
1.25	0.3125	1.35	0.04	0.05
1.25	0.3125	-0.01	-0.15	-0.57
1.0625	0.375	1.35	-3.87	-2.13
-0.0625	0	-0.61	-7.49	-1.31
-0.875	-2.1875	-0.35	-5.24	4.01
0.125	-5.625	-0.18	-0.42	8.35
0.8125	-8.3125	2.19	2.42	10.3
1.5	-10.125	-3.21	9.58	9.4
2.3125	-14.0625	-2.84	8.23	2.02
5	-15	2.26	10.2	-4.95
7.125	-12.5	-0.6	4.89	-6.91
9.625	-10	-0.84	3.13	-7
12.0625	-7.6875	-1.27	-0.26	-8.83
14.625	-4.5625	-0.41	-1.47	-7.76
15.125	-1.6875	-0.7	-2.36	-6.17
14.25	1.0625	-0.13	-3.67	-6.43
12.75	2.1875	-0.99	-5.03	-4.63
10.125	1.9375	-1.11	-5.21	-2.02
7.3125	0.625	-1.13	-6.69	-0.39
4.875	-0.5625	-0.68	-3.27	4.06
2.4375	0.1875	1.65	-3.77	3.26
0.5625	0.875	-1.07	-0.64	3.96
-0.625	1.3125	-0.01	2.16	3.89
-0.875	1.6875	-0.06	2.28	3.19
-0.625	1.1875	-0.56	3.52	2.75
-0.6875	1.0625	1.49	2.02	1.19
0.0625	1	0.55	1.79	1.2
0.9375	1.0625	-0.18	0.67	0.07
1.1875	1	-0.62	0.56	0.49
0.625	1.125	-0.1	0.08	0.01
0.4375	0.6875	-0.34	-0.19	-0.03
-0.125	-0.0625	1.52	0.16	0.18
-0.375	-0.1875	-0.72	-0.13	0.35
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
-2.5	0.375	1.28	-0.04	0.23
-2.625	0.5625	-0.17	-0.33	-0.02
-2.6875	0.5625	-0.08	0.15	0.56
-2.6875	0.6875	-0.1	-0.36	0.22
-2.6875	0.625	-0.15	0.12	0.48
-2.6875	0.6875	1.32	-0.09	0.26
-2.6875	0.5625	-0.1	-0.93	-0.47
-2.25	0.5	2.34	-4.9	-0.22
-3.5625	1.125	-2.85	-8.25	-1.02
-2.75	-1.875	-0.21	-4.17	6.6
-1.75	-4.25	1.59	0.7	10.03
-0.5625	-7.625	-0.51	4.72	8.21
1.875	-10	2.51	9.66	6.42
2.25	-9.5	-6.16	6.79	-2.77
6.875	-9.4375	1.98	7.96	-4.33
8.5625	-7.5	-2.93	4.68	-6.1
11.1875	-5.6875	-0.28	3.05	-7.88
14.625	-4.625	-0.58	0.08	-8.75
16.375	-3.5625	-1.21	-1.91	-8.58
16.875	-1.25	-1.01	-3.47	-8.01
15	0	-0.49	-5.08	-5.94
10.8125	0.9375	-0.27	-7.74	-2.93
6.8125	0	-0.79	-7.49	2.05
2.125	-0.6875	-3.09	-4.61	4.84
-0.25	-1.3125	1.7	-1.28	7.51
-3	0.3125	-0.5	0	4.71
-3.3125	1.5	-0.62	3.3	6.04
-3.75	3.0625	1.33	3.52	2.98
-2.6875	3.5	-0.22	2.66	1.99
-2.875	3.0625	1.73	2.16	0.52
-1.8125	2.5625	2.05	0.98	0.2
-1.6875	1.625	2.07	0.54	-0.26
-1.25	1.25	-0.59	0.35	0.83
-1.8125	1.25	-0.75	-0.15	0.18
-1.875	0.875	1.77	0	0.13
-2.5	0.375	1.58	0.41	-0.05
-2.8125	0.0625	-0.59	-0.26	1.04
-2.75	0.1875	-0.48	-0.66	-0.13
-2.3125	-0.1875	1.53	0.31	0.73
-1.75	0.1875	1.28	0.11	0.13
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 44
TimeSeriesData: 
-0.125	1.875	1.31	0.11	0.22
-0.125	1.9375	-0.04	-0.11	0.24
-0.125	1.9375	1.28	0.13	0.33
-0.125	1.9375	-0.2	-0.08	0.3
-0.125	2.0625	1.3	0.05	0.22
-0.125	2.125	-0.21	0	0.29
0	2.125	1.32	0.26	0.19
-0.0625	2.125	1.43	0.05	-0.27
-0.1875	2.25	1.78	-1.15	-1.13
-0.8125	2.1875	1.37	-6.38	-2.47
-1.875	1.8125	-2.62	-7.58	0.87
-1.9375	-1.125	-0.82	-4.81	7.69
-1.0625	-3.375	-0.03	2.15	10.48
0.875	-4.6875	1.55	7.31	10.33
-0.4375	-4.125	-2.75	5.14	3.14
3.4375	-6.0625	-0.04	10.73	0.64
6.5625	-6.375	-2.61	6.67	-4.45
9.875	-5.9375	-3.24	5.75	-7.02
13.4375	-4.375	-0.72	1.26	-10.22
15.3125	-3.8125	-0.25	-0.47	-9.58
16.75	-2.9375	-0.2	-3	-8.33
16.375	-1.125	-2.57	-2.66	-7.18
14.625	0.625	-0.2	-4.48	-6.28
9.625	1.1875	-0.84	-6.4	-2.53
5.125	1.125	-3.17	-7.28	-0.34
0.8125	0.5	-2.66	-4.95	3.13
-1.3125	1.1875	-0.91	-3.62	3.93
-2.125	1.5625	-0.94	-1.76	4.57
-2.1875	1.75	-0.69	0.56	2.98
-2	1.75	1.59	2.86	6.03
-1.25	3	1.38	2.99	2.29
-1.1875	3.125	1.34	3.33	2.25
-1.1875	4.3125	-0.27	0.98	0.01
-1.375	4.375	1.28	1.71	0.49
-1	4.75	1.67	-0.22	-0.43
-1.5	4.125	-0.29	-0.17	0.28
-2.0625	3.4375	-0.38	-0.15	0.21
-2.125	3.125	1.3	0.02	0.52
-2.4375	2.75	-0.44	0.14	-0.11
-1.9375	2.3125	1.52	0.28	0.77
-2.0625	2.4375	1.75	-0.1	0.03
-2.0625	2	-0.9	-0.31	0.38
-1.4375	1.3125	2.36	0.52	1.88
-1.25	1.75	-0.04	0.15	0.28
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
0.375	0.625	-0.13	-0.06	0.28
0.375	0.625	1.34	0.03	0.29
0.3125	0.6875	-0.07	-0.1	0.29
0.3125	0.6875	-0.16	-0.04	0.24
0.375	0.6875	1.41	-0.05	0.26
0.3125	0.6875	1.32	0.18	0.24
0.25	0.75	1.38	0.09	-0.32
0.1875	0.875	-0.04	-1.23	-1.47
-0.3125	0.875	1.49	-6.5	-0.8
-1.875	0.5	-5.26	-9.52	1.57
-0.75	-3.75	-0.57	-2.61	10.91
1.0625	-7.6875	1.53	6.77	10.57
2.25	-9.4375	4.16	10.12	5.74
3.3125	-10.1875	-0.1	9.75	3.34
6.1875	-8.25	-1.06	8.56	-4.54
8.875	-6.3125	-0.33	6.6	-5.96
10.1875	-4.125	-2.8	1.41	-9.67
12.625	-3	-0.41	-0.09	-9.81
15.8125	-2.75	-1.14	-1.06	-8.43
15.875	-0.5625	-2.71	-4.05	-8.17
14.6875	1.125	-0.94	-3.73	-5.86
11.9375	2.875	1.63	-6.59	-3.08
6.4375	4.3125	-0.65	-8.66	0.16
2.75	3.875	-0.47	-7.26	2.72
-0.5625	1.8125	-0.28	-2.88	5.97
-2.4375	2.0625	1.57	-2.53	3.52
-3.125	1.5625	1.58	4.2	6.59
-2.8125	2.625	-0.8	5.22	3.56
-1.3125	4.6875	-0.27	4.01	3.35
-1.625	6.375	2.39	4.14	1.01
-1.4375	6.9375	2.1	1.27	-0.18
-1.1875	6.4375	1.44	1.31	0.33
-1.25	5.8125	-0.47	-0.12	0.86
-1.625	5.75	-0.37	-0.6	-0.35
-2.4375	4.25	1.76	-0.1	-0.02
-2.5	3	-0.23	0.1	0.24
-2.625	1.5	-0.22	0.33	0.7
-2.25	0.875	1.85	0.39	-0.41
-2	0.375	1.51	0.63	0.56
-1.8125	0.3125	-0.4	0.36	0.34
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 55
TimeSeriesData: 
-1.9375	2.4375	-0.23	0.09	0.56
-1.875	2.3125	1.4	-0.19	0.02
-1.75	2.3125	1.39	0.13	0.3
-1.75	2.25	1.37	0.05	0.1
-1.75	2.25	1.37	0.01	0.26
-1.75	2.25	-0.03	0.07	0
-1.625	2.3125	1.46	-0.41	-0.89
-1.8125	2.375	1.4	-4.42	-2.32
-3	1.8125	-3.41	-6.94	1.52
-3.3125	-0.4375	-1.14	-2.83	7.84
-3.125	-0.8125	2.22	-2.59	7.93
-1.6875	-1.3125	-2.87	5.74	7.08
0.8125	0.6875	2.41	7.48	1.09
2.1875	3.5	-0.52	7.18	-2.31
3.9375	5.875	1.35	8.36	-4.28
3.875	7.25	-1.21	8.23	-2.29
3.0625	9.625	-0.41	4.42	-1.92
2.25	10.8125	-2.59	0.84	-0.02
2.375	10.875	-0.19	-3.18	2.63
2.125	11.6875	-0.52	-7.5	1.65
3.375	11.3125	-0.07	-7.12	1.73
6.4375	10.9375	-0.8	-6.16	0.87
8.4375	10.9375	-3.5	-6.83	-1.16
12.375	9.4375	-0.94	-4.93	-2.65
15.5	8.125	-1.11	-3.3	-4.48
17.4375	5.75	-0.65	-1.41	-6.59
18.5625	2.25	-0.02	3.25	-5.85
18.625	0	-0.18	5.22	-5.51
15.5625	-1.0625	-0.66	6.62	-3.33
12.875	-1.3125	1.5	6.76	-1.81
8.1875	-1.25	-3.02	7.81	1.5
5.625	-1	-0.47	7.24	4.74
4.0625	0	-1.03	3.48	3.38
3.5	1.4375	-0.9	-1.3	1.25
2.625	3.5625	-0.16	-4.14	-0.21
1.6875	4.3125	-0.11	-6.05	-0.25
0.8125	3.75	-0.44	-7.38	-0.4
-0.0625	1.6875	1.4	-6.1	-0.23
-0.5625	0	-0.33	-5.87	0.49
-1.0625	-1.375	-0.28	-4.02	1.33
-0.75	-1.9375	-0.27	-0.03	2.29
0.875	-0.25	2.23	4.62	3.34
1	2.8125	-0.96	3.51	0.85
0.9375	5.3125	1.5	1.69	0.21
1.0625	6.1875	-0.9	0.71	1.29
1.4375	5.9375	1.9	1.56	0.76
0.5625	5.5625	-0.41	1.18	0.58
0.125	5.5	-1.01	0.74	0.44
0	4.875	-0.19	0	0.07
0.125	3.9375	1.69	1.04	1.64
-0.3125	3.375	-0.88	-0.42	-0.11
-0.25	2.6875	-0.69	-0.44	0.1
0.125	2	1.35	-0.13	-0.08
0.25	1.375	-0.74	0.25	-0.08
0.9375	1.625	1.94	0.75	1.11
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 48
TimeSeriesData: 
-1.1875	3.6875	-0.22	-0.26	-0.04
-1.125	3.625	-0.1	-0.15	-0.03
-1.125	3.8125	1.42	0	-0.05
-1.1875	3.8125	1.28	-0.12	-0.03
-1.25	3.75	-0.07	-0.12	0.08
-1.3125	3.6875	-0.03	-0.09	-0.05
-1.3125	3.75	-0.04	0.09	-0.19
-1.25	3.625	-0.38	-0.41	-1.32
-1.5	3.625	-0.22	-3.25	-1.82
-2.625	3.375	-0.23	-6.58	1.08
-3.5625	2	-0.82	-5.73	3.67
-3.875	-0.5	1.74	-1.15	8.7
-2.75	-1.75	-1.24	3.91	9.69
2.4375	-2.3125	-0.69	10.73	1.8
6.625	0.625	-3.26	10.2	-2.29
10.75	3.5	-0.63	9.91	-6.96
13.375	6.5625	-0.6	7.14	-5.81
11.3125	9.25	-0.63	1.94	-0.49
8.6875	10.375	-1	-1.24	2.24
6.25	11.1875	-2.98	-7.03	3.59
4.8125	12.25	-2.64	-8.37	4.43
7.125	14.5	-3.66	-10.07	0.58
10.9375	16.1875	-3.29	-9.36	-3.66
16.4375	16.6875	-2.87	-5.02	-6.5
20.125	16.125	-2.91	-0.31	-7.32
22.25	14.1875	-0.72	2.93	-7.96
22.1875	12.0625	-2.63	4.55	-5.62
20.3125	8.875	-0.63	7.14	-4.44
17.5	5.1875	-2.94	7.82	-1.34
13.875	0.6875	-0.75	12.11	3.01
11.9375	-0.8125	1.41	8.9	3.04
10.5	-0.1875	1.69	3.69	3.05
1.625	1	-0.81	-3.23	1.64
7.75	3.9375	-0.52	-6.46	-0.5
6.125	5.5	1.46	-7.46	-1.17
3.8125	5.8125	-0.89	-6.89	-0.77
0.875	5.75	-0.79	-4.68	1.12
-0.4375	5	-0.32	0.06	3.34
-0.875	5	-0.3	-1.1	1.41
-0.375	3.75	-0.06	0.22	1.47
-0.4375	3.625	1.32	-0.36	1.12
-0.1875	3.375	-0.4	0.73	1.46
0.875	3.625	-0.47	1.26	0.42
2.625	3.0625	1.78	2.32	0
2.375	3.125	-0.16	1.29	-0.14
2.3125	2.8125	1.55	0.71	-0.41
2.1875	2.125	1.56	0.64	-0.21
1.75	1.6875	-0.64	-0.18	0.76
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 47
TimeSeriesData: 
-1.0625	6.0625	-0.09	0.1	0.11
-1	6.125	-0.04	-0.11	-0.06
-0.9375	6.125	-0.07	0.02	0
-1	6.1875	-0.09	-0.09	0.09
-1	6.1875	-0.02	-0.01	-0.01
-1	6.3125	-0.07	-0.17	-0.19
-1	6.3125	-0.23	-0.89	-1.05
-1.125	6.5	-0.55	-4.92	-1.63
-2.75	6.4375	-0.23	-8.08	1.77
-3.5	5	-1.17	-4.65	6.16
-2	2.5625	1.31	2.91	8.18
0.6875	1.8125	-1.06	9.85	4.95
5.4375	4.9375	-0.17	11.08	0.86
9.75	7.9375	-0.64	12.12	-2.37
11.6875	11.125	-1.04	9.02	-1.56
12.4375	13.5625	-0.42	3.03	-0.49
10.4375	15.1875	-5.72	-10.02	2.91
10.875	15.6875	-2.59	-10.67	0.37
13.1875	14.5625	-0.33	-9.77	-1.97
16.0625	14.75	-2.73	-10.18	-3.49
21.0625	13.0625	-0.54	-6.25	-7.45
24.125	11	-3.76	0.7	-7.43
24.75	8	-3.63	4.24	-9.66
22.8125	6.75	-3.37	6.14	-7.33
19.75	4.875	-0.36	11.46	-4.56
15.625	3.3125	-3.19	12.29	3.89
12.5	2.9375	-0.23	10.71	4.02
10.25	3.9375	-3.82	3.27	5.25
9.125	7	-3.43	-3.31	-0.69
8.3125	8.75	-2.62	-6.69	-3.53
6.625	10.3125	-0.67	-6.73	-3.45
3.0625	11.125	-0.02	-11.08	-0.92
-1.0625	9.875	-0.46	-8.22	1.46
-3.3125	8.4375	-0.41	-5.39	4.48
-4.25	7.375	-0.23	-0.56	5.42
-3.5	7.75	-0.5	3.53	4.64
-2.1875	9.125	2.46	7.03	3.08
-1.0625	10.875	-0.82	4.34	1.19
0	10.9375	-0.12	1.85	-0.74
1.25	9.75	-0.48	0.07	-0.82
1.6875	8.9375	-0.26	-0.35	-1.01
2.3125	7.5	1.34	-0.02	-0.1
2.3125	6.125	-0.11	0.32	0.66
2.1875	5.625	-0.08	0.26	0.45
2.25	5.0625	1.5	0.24	-0.06
2.5	4.4375	-0.1	0.41	-0.34
2.8125	4.125	-0.04	-0.09	0.44
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 45
TimeSeriesData: 
-0.6875	2.125	-0.05	0.18	0.28
-0.625	2.0625	-0.02	0.01	0.1
-0.625	2	-0.16	0.29	0.3
-0.5	2	-0.05	0.17	-0.02
-0.375	1.9375	-0.03	-0.01	-0.31
-0.375	1.875	-0.12	-0.05	-0.29
-0.375	1.875	-0.23	-2.78	-1.23
-1	2.4375	-0.79	-6.74	0
-2.6875	1.8125	-1.2	-7.39	5.28
-2.5625	0.1875	-1.25	-1.25	8.18
-0.3125	-1.4375	2.35	7.29	7.36
2.375	-1.5	-3.47	11.6	3.52
7.125	0.75	-1.21	13.18	-3.32
12.625	4.6875	-1.23	10.64	-3.5
13.8125	8.5	-3.55	3.6	-2.25
12.875	11.0625	-3.45	0.4	0.76
12.125	14	-1.14	-10.75	1.9
14.125	15.75	-1.22	-13.15	0.72
17.5	15.4375	-0.95	-12.61	-1.88
21.3125	13.625	-0.81	-10.53	-5.55
25.25	10.375	-3.36	-2.52	-9.09
27.5	6.1875	-3.38	2.06	-9.79
27.0625	4.375	-5.3	6.43	-8.01
24.4375	1.5	-2.76	10	-5.51
20.8125	-1.4375	-0.51	13.43	0.15
16.125	-2.25	-0.35	11.42	3.87
14.4375	-1.0625	-0.84	7.37	3.45
12.8125	2	-5.29	-0.79	1.5
12.0625	5.0625	-0.4	-8.02	-3.58
9.25	7.1875	-2.73	-6.67	-1.58
6.1875	9.25	-0.42	-12.23	-2.42
2.6875	9.625	1.97	-9.81	-0.28
-0.8125	9.3125	-1.15	-8.24	1.22
-3.9375	7.75	-1.17	-2.69	3.96
-3.8125	6.4375	1.52	7.65	6.8
-1.375	7.25	-0.89	5.14	3.23
-0.5625	9.25	-1.2	3.03	0.09
3.1875	7.5625	2.28	2.14	-1.07
3.875	7	-0.36	-0.03	0.21
3.625	6.25	-0.21	-0.03	0.33
3.375	5.25	-0.55	0.05	0.28
3.5	4.125	1.53	0.49	-0.21
3.4375	3.1875	1.4	0.51	0.15
3.4375	2.4375	1.59	0.02	-0.24
3.125	2.0625	-0.54	-0.53	0.19
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 45
TimeSeriesData: 
0.25	2.125	-0.08	0.16	0.17
0.25	2.0625	1.32	0.15	-0.01
0.25	2.125	1.29	-0.07	0.12
0.25	2.25	-0.16	-0.23	0.06
0.3125	2.375	-0.04	-0.19	0.1
0.375	2.5	-0.13	-0.51	-0.29
0.1875	3.25	-1.07	-5.98	-2.71
-1.5	4.25	-0.36	-7.79	2.88
-3.1875	2	-2.95	-4.91	7.37
-1.4375	-1.125	-0.29	1.9	8.95
3.125	-3.5625	-0.61	8.69	5.23
6.0625	-1.9375	-2.78	12.7	-0.26
9.4375	1.4375	-0.08	12.39	-6.27
10.25	4.125	-3.2	9.15	-4.57
9.1875	8.25	-1.21	0.6	-0.69
9.6875	11	-1.05	-4.12	2.6
9.5	15.1875	-3.42	-13.31	1.21
11.625	16.5625	-0.62	-11.49	0.41
16.5	16.4375	-0.78	316.19	-4.3
20.25	14.5625	-2.75	-9.36	-6.99
25.1875	11.0625	-2.74	-1.34	-8.91
27.25	8	-2.88	5	-10.29
25.75	4.9375	-2.66	6.86	-6.32
23.3125	1.875	-2.74	10.37	-3.28
19.75	-0.6875	-0.99	10.42	0.25
15.0625	-2.375	1.33	10.86	2.63
12.3125	-1.25	-3.61	5.9	2.21
10.625	1.6875	-2.65	-4.24	-1.21
10.125	2.375	-1.03	-6.29	-2.64
8.4375	3.8125	-2.93	-8.11	-2.35
4.9375	6.5625	-0.71	-10.86	0.05
2.3125	7.6875	-0.2	-8.89	1.59
0.6875	6.625	-0.51	-3.9	2.04
-0.4375	6.125	-0.92	-0.25	4.18
0.5	4.125	2.01	6.67	5.71
1.3125	4.75	-0.02	5.14	2.85
2.375	5.375	1.92	4.02	0.16
2.4375	5.5	-0.69	1.21	0.34
2.75	5.6875	1.44	0.04	-1.13
2.25	4.875	-0.8	-0.29	0.35
1.5	4	-0.17	0.3	0.26
1.375	3.25	-0.2	-0.11	0.12
1.4375	2	1.4	0	0.26
1.5	1.25	-0.32	0.24	-0.16
1.3125	0.75	-0.45	-0.43	0.31
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 54
TimeSeriesData: 
0	2.375	-0.01	-0.05	0.11
0	2.375	1.32	0.07	0.04
0.0625	2.375	-0.04	-0.14	-0.01
0.125	2.375	1.28	-0.04	-0.03
0.1875	2.375	1.32	-0.13	-0.12
0.1875	2.4375	-0.05	-0.41	-0.16
0.1875	2.375	-0.12	-2.34	-0.68
-0.4375	2.9375	-0.53	-7.54	1.41
-1.4375	1.5	-0.15	-5	6.9
-0.625	-0.0625	2.3	-1.27	7.75
2.125	-2.9375	1.82	11.16	5.91
5.3125	-2.0625	-3.5	12.65	-0.71
10.9375	3.25	-0.08	11.44	-5.63
12.375	7.1875	-2.57	8.71	-3.77
11.8125	11.5625	-0.94	2.15	-1.23
10.625	14.75	-5.47	-7.54	3.4
9.9375	16.6875	-2.84	-13.17	1.92
11.75	15.8125	-0.29	-12.15	-0.45
15.875	14.25	-3.38	-9.92	-3.1
20.625	12.375	-0.14	-5.73	-6.65
24.375	10.0625	-3.07	-1.68	-8.66
25.8125	8.9375	-3.36	3.29	-8.85
16.8125	7.9375	-2.84	9.28	-5.31
22.25	5.4375	-0.3	11.18	-2.74
17.9375	0.6875	1.45	13.6	1.46
14.375	0.5625	-0.1	10.39	2.53
11.875	3.375	-2.72	4.69	2.44
9.3125	7.3125	-5.75	-0.85	0.91
7.1875	8.9375	-3.77	-7.36	-4.06
5.25	9.6875	-1.17	-7.13	-2.46
2.6875	11.25	-1.02	-8.49	-2.22
1.25	12.5	1.34	-6.82	-2.41
-1.4375	13.75	-0.88	-6.96	0.6
-3.8125	12.125	-2.65	-4.49	4.26
-5.1875	10.625	-0.55	2.32	6.24
-4.875	10.875	1.78	5.02	6.22
-4.0625	12.25	-0.58	3.81	2.19
-1.8125	11.25	-0.27	2.47	0.65
0.4375	9.4375	1.47	1.14	-0.55
1.1875	8.5625	-0.25	-0.07	-0.57
2.1875	6.8125	-0.21	0.15	-0.63
2.8125	5.25	-0.04	0.4	-0.01
3.0625	4	-0.23	0.11	0.1
3.25	3.1875	1.61	0.11	-0.13
3.375	2.125	2.34	0.86	0.11
3.375	2	-0.27	0.11	0.14
